,700013715,700014498,700015702,700021123,700021295,700021306c,700021361,700021824,700021876,700023113,700023267,700023390,700023578,700023603,700023634c,700023720c,700023788,700023872c,700024024c,700024449c,700032133c,700032222c,700033153c,700033797,700034254,700037868c,700038072c,700038158,700038386,700038472,700038546,700038702,700038806c,700095287,700098669,700099512,700100600,700102356,700103710,700105049,700105237c,700105771,700106465,700106836c,700106876c,700107398c,700108095c,700109383,700110155,700110812,700111296c,700114125,700116778c,700116828,700117000,700117625,700117766,700117828c,700119042c,700123562,700161532,700161856,700161945,700161967,700163030,700163868c,700163981,700164159c,700164611,700165052,700165263c,700165407,700165530,700165875,700171114,700171115c,700171859,700172279,700172393,700172461,700172555,700172726c,700173023,700173546,700175181
700106876c,0.004252845462599584,0.0031637099128557565,0.0045808558948535055,0.0035317947126961807,0.005018209469821847,0.004208860567118951,0.004342219031306925,0.004124254067159612,0.003664580849204729,0.0036252729194176155,0.003989685711106453,0.006029819233194943,0.0033773356740441777,0.005244337490304749,0.004903872179931523,0.004142886894336696,0.0038480175315404276,0.0042032119196281185,0.004923107455007647,0.004338186629110409,0.004533813146305373,0.0033881672827739615,0.0041204526116880745,0.0035609987634952316,0.0032883355880045876,0.004181198813835718,0.004019730501597346,0.005548291125618526,0.003701599379071984,0.0036812053687732965,0.0053113931153416245,0.005570267183377714,0.0049244379639618,0.0036820131128586,0.00330032643215346,0.003806792499153497,0.0035790580514731387,0.004725541358880515,0.004487428183748811,0.005177274662856886,0.004762377231602829,0.003943139771234497,0.004359056555905293,0.004722565580529916,0.0036162414255345126,0.0040942687009122,0.005589314221160544,0.0030460619913059697,0.0033370142745792982,0.0039032849113897123,0.005505064924653225,0.004184793877058122,0.004080126017191173,0.003542680780500517,0.0034931424469707,0.004525010522339147,0.004370204772119864,0.0032557054450325926,0.004208890916277823,0.005717161321023011,0.0033394344467747397,0.0053083865358531665,0.0035207866999778913,0.003764015952033898,0.0033611734190562596,0.003744274080523484,0.0032808735509641997,0.003298689990027773,0.0038747778575385413,0.0038804063478689163,0.0032046298086043793,0.005920727357482918,0.003335527604372263,0.005075375307122857,0.0035703974891590612,0.004420226192474137,0.005233524408458473,0.005912428169014687,0.004958568354791872,0.0037950361380341044,0.004988497469837428,0.0040309465434822936,0.0034546573081746736,0.004520793924296481,0.0054357850567921875
700107398c,0.003949951609142477,0.002601870635261128,0.004793426855302175,0.0030363210031756193,0.004685020338333548,0.004065676440607403,0.0038516064257877887,0.0033836202513459384,0.002922143617125453,0.0034721718885756207,0.003288718128208684,0.005761775739354836,0.0034601607344908565,0.0046884387642586135,0.004072509963201986,0.0039556651928148515,0.0032989431278487645,0.0034487856413523885,0.004299827830475207,0.00381778028244579,0.004674575600053972,0.0017965787336437936,0.003830461551524207,0.0036179877126839444,0.0028284771740386683,0.004139803610996319,0.0035471612397631187,0.004677064918971938,0.0031429727821798443,0.003016993113976589,0.0045932736527994926,0.004746102394541441,0.0049019656986714856,0.0028802321969830734,0.0028709929266390083,0.0034716979912171294,0.0034879097958791672,0.004068787237041266,0.0038877572114359056,0.0049339266367253165,0.004922536682091169,0.003416393533043056,0.0038067345223275896,0.004023429971113527,0.003943680792718981,0.0024340205184206687,0.005001485277746677,0.0026006431814607003,0.003071688771315094,0.003218323024167088,0.005668849641468651,0.003338652168919372,0.004218626798034503,0.0031240543796214196,0.00298246496316166,0.003849133983866685,0.0038183447954421,0.003445903470066548,0.0026628703312636137,0.006325116892893218,0.002826757129454444,0.004264176666723655,0.0029225209104384374,0.0031704417052738185,0.003106523702165076,0.003467556661448285,0.002763090424883589,0.0034768575134033995,0.003104926233941389,0.0032170031219669135,0.0026745739302602395,0.0051987994556716354,0.0031634091000245644,0.004522072055771726,0.003029627444779285,0.003687783687944438,0.00497965539879951,0.005624732803238951,0.004220547466261176,0.003176662660021431,0.004747687193208378,0.0037131649881656315,0.002988791020736247,0.004092100620711362,0.005060848835019189
700108095c,0.004846281645403979,0.003508102238174344,0.005490860173164162,0.004128773840867966,0.005594105919148709,0.0048561632373254225,0.0050478423560672255,0.004708715985625617,0.003974442412144103,0.004243565646650545,0.004390958717736799,0.006694664726172586,0.004211812826207355,0.0056215913442272825,0.0053907115655886595,0.004736077126512305,0.004215126580307827,0.004359051230194125,0.005668889323809026,0.004923209163714165,0.005393258638962706,0.003876098391557572,0.004756639113167261,0.004462530675893296,0.0024263011897801526,0.0048873144863606655,0.00442586909866257,0.006172283620971881,0.004474785801246449,0.004033554089960839,0.005738157319478167,0.006198089811005284,0.005764256402137275,0.004468437353147697,0.003982784045942271,0.004852000845923204,0.004614250609093415,0.0054813586580881625,0.005202900444760558,0.00584839889521812,0.005795849110629093,0.004519223274217826,0.004990277306958254,0.005244533080887211,0.00500983096902753,0.004629871343700424,0.004103735396521255,0.0036081837673833674,0.0041800285637763335,0.0045724583817971275,0.00629516701380661,0.004466613604960253,0.004870283243099548,0.004152604454043723,0.0038873915419532796,0.004763027283662927,0.0047553449037402214,0.0041557894661472744,0.004661917922523519,0.006690091420330308,0.0038536996562799253,0.006009957458428708,0.0038087124962387477,0.004453642818400079,0.003963162941811749,0.004414540740952545,0.0038647768727360526,0.004162294967272169,0.0043325986357524516,0.00447554018425151,0.0035812616701727806,0.006506818938868939,0.003962105851354644,0.005662380646799624,0.004071066442492522,0.004742102181470284,0.006163507089452004,0.007024151179521959,0.00534938264555304,0.004173631418148506,0.005435636590182974,0.004884967068642396,0.004166946708896902,0.005263653444886474,0.006225065932150525
700109383,0.0028234789468652164,0.001302713714166379,0.0033688844082545417,0.001837540539768631,0.003398348611283453,0.0027461014869731206,0.0027340327755832105,0.0022382778281547196,0.0019779827525780603,0.0020979262039916026,0.0020024467469431815,0.004370619121634633,0.002123561253209416,0.003636823141772207,0.00295987254277793,0.002590176947901771,0.0020889408239879023,0.002510610185299296,0.0031979745508772064,0.002763220558007607,0.0031110694783870207,0.001892332205537707,0.0023297408884103603,0.0022892710015730224,0.001688452419606199,0.002784673050567568,0.0025892129152656172,0.003614625859205396,0.0018468126777054935,0.0018832622925025627,0.0035894797510154655,0.00369168123106208,0.003223828918237652,0.0020783345319485237,0.0007979690732931858,0.0024010643112718244,0.0024690675864742265,0.003198692642622575,0.0028565410231660665,0.003904658207224435,0.0034240682985193557,0.00229298867619801,0.0025925646950202864,0.0029522219177361415,0.002933893977244301,0.002594591928582573,0.0038626926271726945,0.0005780873436460735,0.001911840227654575,0.001988994905541402,0.004418576424777028,0.001913013746742448,0.002612201725629026,0.001983882868737361,0.0017933137550668755,0.0027909522143207605,0.0028111617616085093,0.0021455310352375915,0.0027424356343555374,0.0042412209780151545,0.001783631546344051,0.0033722708220458807,0.0018852657412167706,0.00197544768853527,0.0018122483795829504,0.002438801778874078,0.001721116446387213,0.0022146882970900403,0.0021462043198150916,0.0020202649700860166,0.0016381533702483808,0.003997950848486174,0.0019143135771885066,0.0034726276588103026,0.0018146595293759857,0.0026051451776530512,0.003956609850895609,0.004444952663749665,0.0033579687570548145,0.001907737560220565,0.0033146353695649596,0.0026187994574704224,0.0018776514660293483,0.003151721699148672,0.004024395138814253
700110155,0.0028250015305996564,0.001956771319819537,0.0028940435436271236,0.002100000876541684,0.0037833631793781092,0.0028116115510174343,0.0030443540489660625,0.0028199974912114347,0.0023819214820975233,0.0023121325830027227,0.002865211276131491,0.004557214162503445,0.001793093560185084,0.003993500427063929,0.0036301790724638417,0.0028135478321483537,0.0025290837243502383,0.0031965182677470587,0.0034195356396512187,0.0031361200479457143,0.002864187948521765,0.0022493014605668602,0.002698852969487223,0.0018424449713810298,0.0021390961391660373,0.002640601448769147,0.0028836383868093085,0.004205531638649469,0.00241058656591664,0.002330820346228285,0.003952703212893347,0.004288087875013308,0.0033781758800219435,0.0021901588054356984,0.0019435506597276291,0.0018808151874849025,0.00246913122406826,0.003291345768424717,0.003180396518948881,0.0036573234939998615,0.002974747926764692,0.0025824642411734415,0.0031535682847560298,0.0034925741592029182,0.003049213870173952,0.002904910364801233,0.004242203995372482,0.0018131668586834396,0.0010159093912171491,0.0024471700532400077,0.0040550688707815434,0.002876796571038148,0.0024145373782824184,0.0021839005071442982,0.0021678653531720165,0.0031408810690984304,0.003172837506033912,0.0016344511460756285,0.003107091694297184,0.004327159466989559,0.001996606504632251,0.00393913249893441,0.0023238038955587775,0.0025043609506679772,0.0020360604815657262,0.0022509483693468973,0.0019345245253354789,0.001658812147466169,0.002673760349221701,0.0024236232330534535,0.0020926689203589403,0.004481333506336706,0.0022157041821960293,0.0036022283628538844,0.0022362310529238315,0.0032352150933758466,0.003558211749654449,0.004277706381468387,0.003839299017553647,0.0024575136149175823,0.003655594879277489,0.0021564948030683563,0.0021577224021885645,0.003331827129745335,0.0037141485676699397
700110812,0.003371970314420523,0.0015995987463633262,0.0039008763325498867,0.00212896918561972,0.003751979228241192,0.0030751001278492987,0.003288909646842251,0.002751692152575444,0.002495199354828036,0.0025073315429360353,0.002602658557863503,0.00489459010977227,0.0026345898539231606,0.004125827553640522,0.003604470064343991,0.002979035733855373,0.002401429553783428,0.0030040806022635378,0.0036131164733751485,0.0031537867467671095,0.0036723846424927555,0.0022292298739719587,0.0028582949215866286,0.0028358987512872003,0.00212413680346642,0.003179586095840927,0.002842727927721897,0.004136427983797368,0.0024264249705754945,0.0024989481723386407,0.004109681885271333,0.004610660600133916,0.0040354765379919935,0.002565505198318296,0.0020864360282069404,0.0030199802107298054,0.0030821792249860606,0.003910962173053104,0.0035378284299684756,0.0043504072832672375,0.003998793456662424,0.0026886561236682447,0.003157466579969222,0.003477829173054094,0.003546193643359301,0.0030258112296079926,0.0046364659901854685,0.001876960937275167,0.002435133888693784,0.0017351565484653166,0.004864643427103928,0.00271232860799603,0.0030669028342215983,0.0022989764741350063,0.002489645365412023,0.003384648681691752,0.003200039748317771,0.002595093493335291,0.003149870962631114,0.00530607008359276,0.0022465169644946812,0.004388356856060543,0.002451661189471087,0.0022792103111146495,0.0022038043399844813,0.002925849395279382,0.002296614532384194,0.0026074388349566335,0.0027788592273974063,0.0027585795889750095,0.00189819626600262,0.004789333823730088,0.00236066840529611,0.003976981607606645,0.002485601845866039,0.0031486616537030566,0.004551875957203674,0.005053934559372256,0.004000973203927084,0.002262969507232882,0.003841082960791183,0.003106648627559578,0.0023405937505189835,0.0036213447104514332,0.004533324515992541
700111296c,0.005580297718391583,0.004659207735331669,0.00560606378735642,0.005107767733692005,0.006646006944325007,0.0057424025095764285,0.005845852434096193,0.005713460434230453,0.005092913185913488,0.00496890828623356,0.005772286585289226,0.007557446335972247,0.0044975005794506894,0.0066957785220084646,0.006443753278530701,0.005495786256155274,0.005345002726027145,0.005666619254515285,0.006420432864835517,0.005962996365307982,0.005656324547761028,0.005377030872054999,0.005673978659422089,0.004665190365504946,0.004860447686293504,0.005320019529654115,0.005543641373463798,0.007356972281022742,0.005385798761198989,0.005215231421712125,0.006833349122206609,0.007205296856707101,0.006398489487316511,0.005604973477591934,0.004961499645615122,0.004905190884781437,0.005253456237993555,0.006384489465914749,0.006134611272587286,0.006210861258690051,0.005939724355234178,0.00554932633464006,0.0058955151847396555,0.006339071112415905,0.005609957179044371,0.005991772353975978,0.007166432513282846,0.004679058232622031,0.004533152134764631,0.005462549252465011,0.00609493620334543,0.005836028696807272,0.005307088924519622,0.005206049969208195,0.005074570127177226,0.0061856316073342545,0.005861887199282449,0.004201777448175882,0.006058142646794364,0.007980550413709236,0.0048910000671006535,0.007061692289371668,0.0051626486047317115,0.0054245242182306246,0.004780289497712012,0.004839421645064973,0.004841927184310145,0.004277345262893624,0.005476813361158066,0.005515284488204086,0.0047340300640346285,0.007381219089158982,0.004747957256152176,0.006602845268575374,0.005107434405667475,0.005915078901935745,0.006364888294350229,0.006875575868532157,0.006519067391006048,0.005353372896411882,0.00629937127542666,0.005063075322535878,0.005219133661128778,0.006023880312857976,0.006601537955268458
700114125,0.003847694457527158,0.001671201916237216,0.004246550138053094,0.0020723329425568087,0.0036066003096800327,0.003192641829374241,0.0033521642821187666,0.0027441126424992456,0.0025689177080121146,0.002533674325359066,0.0016924144793335504,0.004788004483710974,0.002965916923917106,0.004050682989437038,0.0036163292441770477,0.002984927955185802,0.0026206222520326248,0.003117910613738891,0.003596669853983221,0.0032243639433891026,0.004069538436314706,0.002361176132762166,0.0029621567280533083,0.0030986538639897416,0.0021968361486718185,0.0036533863353939984,0.0029149765724647966,0.004336497705730404,0.002625314560383076,0.0023746821348566076,0.00416765543792163,0.004665785995593397,0.004684773592005883,0.0025761734168811704,0.001976947544142846,0.0034603737640492172,0.0032520511646474213,0.003835260915372736,0.0032368687343855805,0.004811220294052027,0.00414488176588198,0.0027207344694173924,0.003584263910417096,0.003819879916789268,0.0038285601714309688,0.003144440832024635,0.004511336154044227,0.0018113424733619695,0.0029004139775134353,0.0027325791134839915,0.005219130086926541,0.0013188295971041958,0.0032058242459185333,0.0024024295199592547,0.002522442926517376,0.0034275303746474665,0.003360072756726691,0.0028811752260750386,0.0032493220628267345,0.005626817543302227,0.002253267400893397,0.003954592159682728,0.002621052791158534,0.00236780606598682,0.0022239003053357944,0.0033336172363397296,0.0025076109697104634,0.0029127102365069284,0.0026166811183050533,0.002758138819097735,0.0021047196107103375,0.004703844162392032,0.0023865600022311122,0.003971807280883604,0.0024240455467156273,0.0034213038925927242,0.004918313023499293,0.006031411193972737,0.0038871493412844875,0.002645982886632738,0.0037701378539146658,0.0035457307779064307,0.0024823015892874406,0.003767519507658068,0.005026097760522464
700116778c,0.003616717568815047,0.0026518538405536068,0.0037537298490409885,0.002848992676189746,0.0045582778683744265,0.003757255076515764,0.0036668789752293996,0.003321464055771941,0.003059570985005097,0.0031011089267157957,0.0032092914708900036,0.00527192554048483,0.0027911301346751783,0.004556618471843754,0.004239653486857504,0.003587030377908289,0.0033246222442148005,0.003666674627755807,0.004097000258975104,0.0038712645063631464,0.0037795049590608676,0.0035998521831043964,0.003579887827363834,0.00270802376528792,0.0029823577259247757,0.0034315033762374087,0.0036206378009062826,0.004840847404148263,0.0030748425659666207,0.002870946528396147,0.00470335920151204,0.004913797919984018,0.004430587942766788,0.003596674656004765,0.0026838407892983258,0.0029038560229291653,0.0032767774541293624,0.004061512637892297,0.00391671138788635,0.004404374379259496,0.003870080807234324,0.003187920610923125,0.003856012817868158,0.004190197632120887,0.0037994431940546296,0.004090873573823875,0.0050403863731914075,0.002522551474480495,0.0024702326621942375,0.003143877176902591,0.004853827306711905,0.0032834323713616586,0.0025311222969252867,0.0030208037562166616,0.0030086133931891195,0.003925831871724585,0.0038280605205937325,0.002487695610711335,0.004284407869606912,0.005739802090002755,0.002713220327663099,0.004534864516987822,0.003108065420963988,0.003250314788652176,0.0027754747238823395,0.002989916967927274,0.0028262740873848695,0.002627032031339964,0.003123041076171466,0.0031753210796110916,0.002859410750961363,0.005077863802516813,0.0029638362063636884,0.004373266620574812,0.00294776428286977,0.003953977511351923,0.004338320614105793,0.00499773356171119,0.004659988074720072,0.003314790374884293,0.004288690530647836,0.0029858130821569305,0.0031039818289767653,0.0040358905679745176,0.004508829908307752
700116828,0.003189056612443362,0.0015754307292029706,0.003639464696812309,0.0021281405029418754,0.0037311651461590465,0.0027994764034312775,0.0030972913929128753,0.002584303062566506,0.0022619784760776543,0.002346286571143828,0.0023627518873099674,0.0046962122988344675,0.002340274654965496,0.004003678027042149,0.0032268354660930183,0.0027780536376281546,0.001883402885414246,0.0028201729500228674,0.0033797583880407042,0.0029802903320445807,0.0034502461214900057,0.0021801527137146636,0.0025223871138922594,0.0025531030390017646,0.0020407453571414853,0.002960214748286719,0.0026430425683400733,0.003909746072545174,0.0021217151152382193,0.002257591699370022,0.003998995779590615,0.003930424734523025,0.003408684608067001,0.002433081646170129,0.002014365427618945,0.002676853008678547,0.0025896896444152187,0.0036045446025952652,0.003169084135582433,0.004171674637946155,0.003692314718635571,0.0026125158367098075,0.0028001359140786115,0.003247510405843389,0.00318348199005319,0.0029078168571621005,0.004174716822101802,0.0018539015840431025,0.0021496508978845223,0.0022698206981952435,0.0045835279094987875,0.002364624055841539,0.002913349430164146,0.0009866256876062945,0.002261721456884435,0.00327220284318118,0.0030884319878965957,0.00235430361135262,0.0030118394566607328,0.004680608852508695,0.0020760234750024343,0.003621203886577382,0.0021515714320786937,0.002021248038501038,0.0020025311910861253,0.0027098108877503736,0.0020511022918378616,0.002433733844173031,0.0023855446776883437,0.0024741649414235945,0.0007062836182114474,0.0043099374443456495,0.0020965032660141326,0.0037779945003746066,0.00215234766169034,0.002851809407864813,0.004167179284695403,0.00448411362426435,0.003657631390336847,0.001665093667435127,0.0037123993975364993,0.002910156089244532,0.002164900053716592,0.0035236580837601614,0.004160728175826801
700117000,0.003215312080691734,0.0018891741020731444,0.003828389296438731,0.0021388239484033005,0.003979955926985184,0.0030508693381875998,0.0030526628284968586,0.0027638076700068825,0.002230258340889355,0.0024720683548181775,0.002676026434640233,0.004768705971364337,0.002640909545732969,0.0038818563917529286,0.0034633632858075535,0.002963971691932063,0.00260385434108994,0.002847228728745957,0.0034979872509622732,0.0031421812646317644,0.0036776067884673786,0.00225814466882797,0.00288022228425686,0.0027311666680465098,0.0019721221732866435,0.00320856146192707,0.0028095801864295032,0.004130630351943705,0.002382204620517091,0.0022316557037171405,0.0038935765669084617,0.00421970717392283,0.0038558412936430496,0.0023832077837917525,0.0020038248813405006,0.002818193718089757,0.0029040568781692638,0.003352330902140022,0.0029755856928423184,0.004330737361359503,0.0039037618727861163,0.0027648902509344797,0.002775736782879511,0.003321796871950136,0.0033653919304637526,0.002981653047345147,0.004201901498925387,0.0017998713323192676,0.002293606089073373,0.0026467460838181887,0.004794114939764441,0.0026660352467964784,0.0031080342593305943,0.002434035777059768,0.0012823577638721125,0.0031660515584940765,0.0031886301914389073,0.0025674548896171823,0.0030620482545573873,0.0052062581242485655,0.0020135332569264966,0.003932439549753355,0.0022568134961109417,0.0024244879945029096,0.002131051731252631,0.0028545172107191023,0.001991247376785756,0.0026214127076585264,0.002495528054705679,0.0016152149840344071,0.0020159509156501554,0.004557889331561758,0.0022007931768828464,0.0037455267843680053,0.00231622754426182,0.0030823085641472382,0.004409822633872347,0.005015559046725222,0.0037642474462064963,0.002564822905638049,0.003755930793027624,0.00309199073373884,0.002317881348470583,0.003400220066758823,0.0044192329958055694
700117625,0.003598828589234032,0.002635468351985472,0.004575818515160221,0.0030264788922508626,0.004729941308540533,0.0038014237633084997,0.0038190313616718657,0.003361042581561269,0.00299549729225911,0.0032296777506443317,0.0033735506060888474,0.005651174966458767,0.0033665760754879506,0.004779161459210306,0.004130733967308323,0.003708835254258712,0.003439250178238437,0.003471338143125123,0.0042654086050503,0.0040171806897786756,0.00447263813119269,0.0028890618770196696,0.0037115200571368953,0.003522893997820537,0.002594098806086599,0.004027276980308743,0.002624538043850725,0.004799641540411825,0.0033257533611673698,0.003136366795575829,0.0047688350319780165,0.005017574547134855,0.0046243031330524586,0.00316464436203483,0.0028716351099212782,0.0037620575691908686,0.003706476560501187,0.004250274881590549,0.0037885633913824035,0.005091004633825268,0.004670292014321249,0.0035087735565753502,0.0037711137799181444,0.0040611788024911746,0.004151309039056648,0.0036593720786019367,0.004892208736651325,0.002662879924014306,0.0031738198479246416,0.0034349262252588468,0.005571330172871959,0.0034720994095515894,0.003886783845568701,0.0033510690941995188,0.0030157042931494207,0.0017094206858703869,0.004060090894756877,0.0033164197710818886,0.0037309194021097375,0.005681225419672837,0.0029759532745224078,0.004254627043833292,0.0030349333936143404,0.0032744730306035396,0.002893680159031153,0.0036196699344813532,0.0028699413754205514,0.0033138906998133604,0.0030831858874596483,0.0033509006548514946,0.0027832350111963344,0.005028912733589663,0.0029283680457369045,0.004748946734703464,0.002923700916461405,0.003815256203658128,0.00515308639775519,0.005610742006609839,0.004480311326215318,0.003357270273457003,0.004510158438641266,0.0038839256790588,0.0028995374691840603,0.004206182140236101,0.0051872783132092875
700117766,0.004004025940790667,0.0026699748395722376,0.0044591893697105275,0.0031535198483365456,0.004733200645972253,0.0037585131223746675,0.0038356318306769655,0.003347914955471189,0.003006629431226926,0.0031656474432332445,0.003427575932703737,0.005474176810721949,0.0032204023714976866,0.0047214536813105015,0.00425223530896066,0.0036496276746600417,0.003422237984264904,0.0035443886507390983,0.004286458603101944,0.00403682030714489,0.004285860318154966,0.002874961493669546,0.003790721381200271,0.0034105987890312647,0.002770118792503184,0.00391480400248228,0.003722721248714311,0.004469535697633946,0.0031389711014786275,0.0030392905404311456,0.00468333680868082,0.004862639683761121,0.004118994694833638,0.003181214953139256,0.003024518577541625,0.0035667865729418777,0.0036301223147147017,0.004162067736868226,0.003816288341224068,0.005003993588970466,0.004552999379524144,0.003411422366562038,0.0038221277031384913,0.004107381200777223,0.004062282117870168,0.00368986402923248,0.0049730841608281754,0.002722274132477112,0.0032306800081076874,0.003291964020429363,0.005353580233792562,0.0034708288702144743,0.0038502063812194906,0.0032106600932920886,0.0030873568115118437,0.004137325333922571,0.0030555135693607276,0.003167533146117209,0.003753822565010774,0.005471581503494227,0.0028723941983409686,0.004382775756697181,0.0028713859515256414,0.003392379459397341,0.0028735534414252445,0.003529507932496159,0.0029433018057332416,0.0032180308595061947,0.0031736390958257135,0.0033057263313389165,0.002707169896618946,0.005069979596180504,0.003005422463738443,0.004613443596802906,0.002913633301773526,0.003864566466778463,0.005084422492825291,0.005576075818096035,0.00442634730584973,0.003270343433873798,0.004470780986807885,0.003751431270810782,0.0030200145248476134,0.00425794461514524,0.005173430293536793
700117828c,0.003074552185582993,0.0023619930098019905,0.00296500170698274,0.002551916088692707,0.004254275248875394,0.003290796562146575,0.003358069154367099,0.0032846245381539393,0.002743695782957154,0.0026267648139940017,0.0031809124536756224,0.004966947842748229,0.002036877685227599,0.004339871211974122,0.003968844524360855,0.0031357265502190827,0.003016096608904164,0.003419360353211579,0.003847898286099641,0.0035445754362097405,0.002998874360608152,0.0031412320507479183,0.0031197630364232193,0.001967670965326111,0.002641347846140101,0.0027936746716978227,0.003274722279055763,0.004804305363753826,0.0027881399905254033,0.002646929623787967,0.004352797083068301,0.004625843298504971,0.0037780399841169108,0.0030524055676886415,0.0023929430175120663,0.0021807787112371525,0.002802542255125997,0.003744614606303348,0.003701394777782171,0.0038261217678174737,0.0031953483028933772,0.003086985400806228,0.0034786279458063206,0.003846472741601259,0.003285958632892274,0.0036173035361778596,0.004674495437524315,0.0022508472273176563,0.0017915189051414277,0.002870913381470401,0.004160699594093484,0.003162531074708936,0.0026806582410983473,0.002638484816521234,0.002690737884928453,0.003635917745334118,0.003434605643842658,0.0016573801015377222,0.0038042996739735386,0.00531217488176102,0.002387801461480576,0.004567489730966248,0.0027444228898212564,0.0029154366705448362,0.0023965635970380574,0.0024394058053776434,0.002338169113982256,0.0018105325261394936,0.002998584060988624,0.0029909418187969478,0.002528021418282058,0.0048102818177235985,0.002457392008860356,0.003991004850310501,0.002649970314777915,0.003594742215949694,0.003694839887311742,0.004303664924515138,0.004255853335224231,0.0029256779138021128,0.0038909618984238363,0.0024098818613241283,0.0027896408033565674,0.003698607869830048,0.00389684563792953
700119042c,0.004238343868478956,0.002830335942280042,0.005135065655553357,0.003282873299376045,0.004926512193714651,0.00437875090135532,0.004103021991309289,0.0036658045021782217,0.0031255239087614925,0.003784505448671096,0.0035130202813157614,0.006026519337828804,0.003757579032842121,0.004896775326692688,0.004335943569475535,0.004277746611720801,0.0035515447655470236,0.0036644471998006326,0.004551900448768636,0.004057194547931508,0.00504615623054724,0.0019729107103070207,0.004137322136730761,0.0039613739973310405,0.003067256614957063,0.0044700773164670525,0.003810259903686578,0.004902039083759885,0.0034016071234122675,0.00324497857533782,0.004801292439266182,0.004967369406772366,0.005322633846774276,0.0031372844502239854,0.0031340324955709676,0.003821777184762815,0.0038019778046545732,0.004335426293688257,0.004123736703346653,0.005200901951449648,0.005269423650104366,0.0036763333003046648,0.004043170392679924,0.0042832833228421095,0.00421851372980811,0.002776341747805406,0.005224437915453053,0.002860278066001283,0.003405558122131343,0.0034809540961653986,0.005970175450918325,0.0035896811268600138,0.0045932630885966086,0.0033632909656149046,0.003190953852457313,0.004087331226905509,0.004052668661561373,0.003767006917639269,0.0027538264310660804,0.006743532554247874,0.0030771385859908263,0.004525952064145066,0.0031279811651465507,0.00347154533282146,0.0034094556062203188,0.0037454948827678643,0.0029572570482707216,0.0037854918869067184,0.0033270179946830597,0.0034015995758282136,0.002901093930161376,0.0054762221118217205,0.0034690645495846447,0.004772205914517252,0.0033102842042683966,0.003958117655974327,0.005339864360935893,0.005892040164141749,0.004451861760563358,0.003435186771409444,0.0050319423490459035,0.004057466397286337,0.003310434308715785,0.004317608069921325,0.00539726875659912
700123562,0.004948149663585347,0.004132952127406172,0.006135460658459766,0.004232753440210909,0.006063864368016529,0.0059768612175124134,0.005258647557881496,0.005664032056007551,0.00463257936652156,0.0053151371176308,0.0056536686147886615,0.007834767096689855,0.005041649275722332,0.006098065123690756,0.005910699420317266,0.005836571172646161,0.004638372929241808,0.005165254129299718,0.005990660946267248,0.005377772333222726,0.006134730606752294,0.005368958907725841,0.005780588466836257,0.00498842227075261,0.003921207511689963,0.0056815679432304644,0.004796962490151445,0.007429925015657651,0.005160263952786531,0.004648542354094875,0.006485745007535168,0.007069341007024869,0.007777384657576553,0.005800785439764093,0.004298883092603849,0.004862593932626719,0.00467313492304616,0.006065830876109758,0.006263217821011205,0.005805571371545065,0.0066472821844433564,0.005049960649945276,0.005641279671938074,0.005878050900215049,0.005133967443043099,0.00592357808521697,0.0067049948567565335,0.003968960436216192,0.0042509805776215675,0.0052391882604539315,0.007082693489182638,0.005483033397201228,0.00549927228547715,0.004659721972367279,0.004861797565544533,0.0055299693582572555,0.0052350924346488414,0.004766095281013074,0.006101004686141767,0.0046522844806224165,0.0043045122346922655,0.007394010432623021,0.004622008764570673,0.005068345584368138,0.0051573762559381595,0.004453553978980986,0.004143910875701197,0.004758549384646185,0.005421015298233868,0.00553695454792895,0.004343402561570959,0.0072444248438391515,0.005056433847375026,0.005943977117089324,0.004807034623426529,0.005681958936888806,0.006223575484195453,0.007428933830164824,0.006770314598163557,0.0049058943194816495,0.006711178059207774,0.004953171045703884,0.005121831129976398,0.005479363648537304,0.006487071511591563
